policy,task,official_episode_id,repeat_id,seed,success,steps,error,timeout,horizon,job_id,video_path
xvla,spoon,22,0,20280545,1,27,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_0/episode_22/widowx_spoon_on_towel_22_1.00.mp4
xvla,spoon,23,0,20280546,1,32,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_0/episode_23/widowx_spoon_on_towel_23_1.00.mp4
xvla,spoon,0,1,20280623,1,28,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_0/widowx_spoon_on_towel_0_1.00.mp4
xvla,spoon,1,1,20280624,1,39,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_1/widowx_spoon_on_towel_1_1.00.mp4
xvla,spoon,2,1,20280625,1,27,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_2/widowx_spoon_on_towel_2_1.00.mp4
xvla,spoon,3,1,20280626,1,34,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_3/widowx_spoon_on_towel_3_1.00.mp4
xvla,spoon,4,1,20280627,0,60,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_4/widowx_spoon_on_towel_4_0.00.mp4
xvla,spoon,5,1,20280628,1,37,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_5/widowx_spoon_on_towel_5_1.00.mp4
xvla,spoon,6,1,20280629,1,27,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_6/widowx_spoon_on_towel_6_1.00.mp4
xvla,spoon,7,1,20280630,1,31,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_7/widowx_spoon_on_towel_7_1.00.mp4
xvla,spoon,8,1,20280631,1,26,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_8/widowx_spoon_on_towel_8_1.00.mp4
xvla,spoon,9,1,20280632,1,34,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_9/widowx_spoon_on_towel_9_1.00.mp4
xvla,spoon,10,1,20280633,1,25,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_10/widowx_spoon_on_towel_10_1.00.mp4
xvla,spoon,11,1,20280634,0,60,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_11/widowx_spoon_on_towel_11_0.00.mp4
xvla,spoon,12,1,20280635,1,28,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_12/widowx_spoon_on_towel_12_1.00.mp4
